"blockNum","color","hit","initrt","intervalLength","intervalNum","intervalType","moneyEarned","phase","platform","question","rating","response","rt","sessionNum","stimOn","trialNum","type","uniqueid","word"
1,"blue",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",532,0,1606161809526,5,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"yellow",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",669,0,1606161810061,6,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"blue",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",727,0,1606161810733,7,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"red",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",583,0,1606161811463,8,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"yellow",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",636,0,1606161812050,9,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",549,0,1606161812689,10,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"yellow",1,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",644,0,1606161813242,11,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"",NA,NA,8000,4,"hard",0,"MainBlock","PROLIFIC",0,8.1,"",NA,0,NA,NA,"","5e651a304eb006294c9164ea:TSS-Stress_20201122",""
1,"red",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",718,0,1606161822084,1,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",497,0,1606161822805,2,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"green",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",445,0,1606161823305,3,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",821,0,1606161823753,4,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"green",0,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",569,0,1606161824577,5,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",729,0,1606161825149,6,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"red",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",660,0,1606161825882,7,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"green",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",1000,0,1606161826545,8,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"red",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",460,0,1606161827549,9,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"blue",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",508,0,1606161828013,10,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"yellow",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",540,0,1606161828525,11,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"red",1,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",417,0,1606161829069,12,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"",NA,NA,8000,5,"hard",0,"MainBlock","PROLIFIC",1,2.8,"",NA,0,NA,NA,"","5e651a304eb006294c9164ea:TSS-Stress_20201122",""
1,"green",0,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",609,0,1606161837176,1,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"yellow",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",1185,0,1606161837788,2,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"green",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",721,0,1606161838976,3,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"yellow",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",552,0,1606161839701,4,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"green",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",533,0,1606161840256,5,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",497,0,1606161840792,6,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"yellow",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",660,0,1606161841293,7,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"green",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",557,0,1606161841956,8,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"red",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",532,0,1606161842517,9,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",625,0,1606161843053,10,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"yellow",1,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",793,0,1606161843681,11,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"blue",0,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",524,0,1606161844477,12,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"",NA,NA,8000,6,"hard",0,"MainBlock","PROLIFIC",1,4.1,"",NA,0,NA,NA,"","5e651a304eb006294c9164ea:TSS-Stress_20201122",""
1,"red",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",403,0,1606161852782,1,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"green",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",660,0,1606161853188,2,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"blue",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",504,0,1606161853852,3,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"yellow",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",572,0,1606161854361,4,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"green",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",639,0,1606161854937,5,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",640,0,1606161855580,6,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"yellow",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",801,0,1606161856223,7,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"blue",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",753,0,1606161857028,8,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"yellow",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",676,0,1606161857784,9,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"red",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",596,0,1606161858464,10,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"yellow",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",548,0,1606161859064,11,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"blue",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",633,0,1606161859615,12,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"yellow",1,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",478,0,1606161860251,13,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"",NA,NA,8000,7,"hard",0,"MainBlock","PROLIFIC",0,10,"",NA,0,NA,NA,"","5e651a304eb006294c9164ea:TSS-Stress_20201122",""
1,"red",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",519,0,1606161866901,1,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"blue",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",613,0,1606161867423,2,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"green",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",525,0,1606161868039,3,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"blue",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",641,0,1606161868567,4,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"red",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",597,0,1606161869211,5,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
1,"blue",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",572,0,1606161869812,6,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"yellow",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",620,0,1606161870387,7,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"green",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",597,0,1606161871010,8,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"yellow",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"yellow",704,0,1606161871611,9,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"red",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",513,0,1606161872318,10,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"blue",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"blue",707,0,1606161872836,11,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
1,"green",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"green",613,0,1606161873547,12,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
1,"red",1,NA,8000,8,"hard",0,"MainBlock","PROLIFIC",NA,NA,"red",640,0,1606161874163,13,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
1,"",NA,NA,8000,8,"hard",0.026,"MainBlock","PROLIFIC",0,10,"",NA,0,NA,NA,"","5e651a304eb006294c9164ea:TSS-Stress_20201122",""
2,"blue",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",668,0,1606161887431,1,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"green",0,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",780,0,1606161888102,2,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",981,0,1606161888885,3,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",501,0,1606161889869,4,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",663,0,1606161890375,5,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"yellow",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",665,0,1606161891041,6,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"green",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",909,0,1606161891709,7,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"blue",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",704,0,1606161892622,8,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"red",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",521,0,1606161893329,9,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"yellow",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",429,0,1606161893853,10,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"red",1,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",745,0,1606161894289,11,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"",NA,NA,8000,1,"easy",0,"MainBlock","PROLIFIC",0,7.1,"",NA,0,NA,NA,"","5e651a304eb006294c9164ea:TSS-Stress_20201122",""
2,"red",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",561,0,1606161904609,1,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",561,0,1606161905173,2,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"green",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",669,0,1606161905736,3,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",701,0,1606161906408,4,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",573,0,1606161907112,5,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"green",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",628,0,1606161907689,6,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"red",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",605,0,1606161908320,7,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",625,0,1606161908928,8,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"red",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",693,0,1606161909556,9,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"green",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",877,0,1606161910252,10,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"yellow",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",641,0,1606161911132,11,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",617,0,1606161911776,12,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"",NA,NA,8000,2,"easy",0,"MainBlock","PROLIFIC",0,8,"",NA,0,NA,NA,"","5e651a304eb006294c9164ea:TSS-Stress_20201122",""
2,"green",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",765,0,1606161919244,1,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"red",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",522,0,1606161920011,2,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",529,0,1606161920536,3,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"red",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",749,0,1606161921068,4,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"green",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",668,0,1606161921820,5,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"yellow",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",654,0,1606161922491,6,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"green",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",704,0,1606161923148,7,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"blue",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",533,0,1606161923855,8,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",581,0,1606161924391,9,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"red",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",648,0,1606161924976,10,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"blue",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",529,0,1606161925627,11,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"yellow",1,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",841,0,1606161926159,12,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"",NA,NA,8000,3,"easy",0,"MainBlock","PROLIFIC",1,1.8,"",NA,0,NA,NA,"","5e651a304eb006294c9164ea:TSS-Stress_20201122",""
2,"green",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",877,0,1606161934095,1,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"yellow",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",477,0,1606161934974,2,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"green",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",512,0,1606161935455,3,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"blue",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",561,0,1606161935971,4,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"green",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",547,0,1606161936536,5,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"blue",0,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",554,0,1606161937086,6,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",737,0,1606161937643,7,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"green",0,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",625,0,1606161938383,8,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"blue",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",549,0,1606161939011,9,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"green",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",581,0,1606161939567,10,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"yellow",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",752,0,1606161940151,11,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"red",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",453,0,1606161940906,12,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"blue",1,NA,8000,4,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",553,0,1606161941362,13,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"",NA,NA,8000,4,"easy",0.022,"MainBlock","PROLIFIC",1,4.2,"",NA,0,NA,NA,"","5e651a304eb006294c9164ea:TSS-Stress_20201122",""
2,"yellow",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",673,0,1606161948686,1,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"blue",0,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",540,0,1606161949362,2,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"red",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",1385,0,1606161949905,3,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"yellow",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",548,0,1606161951294,4,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",585,0,1606161951845,5,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"green",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",409,0,1606161952434,6,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",468,0,1606161952846,7,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"green",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",557,0,1606161953317,8,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"yellow",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",473,0,1606161953877,9,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"red",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",478,0,1606161954353,10,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"green",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",961,0,1606161954834,11,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"red",1,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",583,0,1606161955800,12,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"",NA,NA,8000,5,"easy",0,"MainBlock","PROLIFIC",0,4.3,"",NA,0,NA,NA,"","5e651a304eb006294c9164ea:TSS-Stress_20201122",""
2,"green",0,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",840,0,1606161963606,1,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"yellow",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",569,0,1606161964449,2,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"green",0,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",633,0,1606161965021,3,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"yellow",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",705,0,1606161965657,4,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"green",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",532,0,1606161966366,5,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"blue",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",493,0,1606161966901,6,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",859,0,1606161967398,7,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",552,0,1606161968261,8,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",528,0,1606161968817,9,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",724,0,1606161969350,10,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
2,"yellow",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"yellow",865,0,1606161970077,11,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","YELLOW"
2,"blue",1,NA,8000,6,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",528,0,1606161970945,12,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"",NA,NA,8000,6,"easy",0.02,"MainBlock","PROLIFIC",0,2.8,"",NA,0,NA,NA,"","5e651a304eb006294c9164ea:TSS-Stress_20201122",""
2,"green",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"green",1009,0,1606161978393,1,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",701,0,1606161979404,2,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","BLUE"
2,"blue",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"blue",605,0,1606161980108,3,"incongruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","GREEN"
2,"red",1,NA,8000,7,"easy",0,"MainBlock","PROLIFIC",NA,NA,"red",581,0,1606161980716,4,"congruent","5e651a304eb006294c9164ea:TSS-Stress_20201122","RED"
